Timestamp,User,Action,File_Involved,Network_IP,Process_Name,Registry_Modified,Persistence_Technique,Log_Cleared,Timestomped,Encoded_Payload,Encrypted_Channel,Uses_Anti_Forensics
4/12/2025 9:07,user1,InjectProcess,log.txt,None,cmd.exe,0,ServiceInstall,0,0,0,0,1
4/12/2025 3:30,user1,InjectProcess,None,8.8.8.8,powershell.exe,1,ScheduledTask,0,0,0,0,1
4/12/2025 22:00,user1,AccountCreation,None,10.0.0.5,explorer.exe,0,RegistryRunKey,0,0,0,0,1
4/12/2025 14:25,attacker,ExfiltrateData,None,8.8.8.8,svchost.exe,0,None,0,0,0,0,1
4/11/2025 7:34,attacker,ObfuscateCode,None,10.0.0.5,svchost.exe,1,ScheduledTask,0,0,1,0,1
4/10/2025 5:31,admin,Logon,log.txt,None,powershell.exe,0,RegistryRunKey,0,0,0,0,0
4/15/2025 0:17,admin,FileAccess,script.ps1,192.168.1.10,svchost.exe,1,ScheduledTask,0,0,0,0,0
4/15/2025 3:19,SYSTEM,AccountCreation,script.ps1,8.8.8.8,powershell.exe,0,ScheduledTask,0,0,0,0,1
4/14/2025 19:18,attacker,AccountCreation,data.db,10.0.0.5,explorer.exe,0,None,0,0,0,0,1
4/11/2025 10:46,attacker,ExfiltrateData,script.ps1,8.8.8.8,cmd.exe,0,RegistryRunKey,0,0,0,1,1
4/13/2025 22:16,SYSTEM,Logoff,None,192.168.1.10,svchost.exe,1,None,0,0,0,0,0
4/16/2025 14:17,SYSTEM,Logon,config.sys,10.0.0.5,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/13/2025 2:43,user2,Logon,script.ps1,8.8.8.8,explorer.exe,1,ScheduledTask,0,0,0,0,0
4/14/2025 17:15,attacker,FileDelete,log.txt,10.0.0.5,powershell.exe,1,ScheduledTask,0,0,0,0,1
4/13/2025 2:19,admin,TimestampChange,script.ps1,172.16.0.1,explorer.exe,0,RegistryRunKey,0,1,0,0,1
4/11/2025 15:22,user1,AccountCreation,data.db,8.8.8.8,malware.exe,0,RegistryRunKey,0,0,0,0,1
4/12/2025 16:35,user1,ClearLogs,log.txt,172.16.0.1,powershell.exe,0,ServiceInstall,1,0,0,0,1
4/13/2025 18:12,user1,AccountCreation,None,192.168.1.10,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/15/2025 19:36,SYSTEM,Logon,log.txt,192.168.1.10,explorer.exe,1,RegistryRunKey,0,0,0,0,0
4/10/2025 1:55,user1,ExfiltrateData,None,10.0.0.5,svchost.exe,0,ServiceInstall,0,0,0,1,1
4/11/2025 12:35,admin,InjectProcess,None,192.168.1.10,cmd.exe,1,ServiceInstall,0,0,0,0,1
4/14/2025 6:27,attacker,TimestampChange,log.txt,172.16.0.1,cmd.exe,1,None,0,1,0,0,1
4/11/2025 9:42,attacker,FileAccess,config.sys,8.8.8.8,powershell.exe,1,RegistryRunKey,0,0,0,0,0
4/14/2025 19:55,SYSTEM,Logon,config.sys,172.16.0.1,explorer.exe,1,RegistryRunKey,0,0,0,0,0
4/16/2025 1:12,user2,ExfiltrateData,data.db,192.168.1.10,cmd.exe,0,ScheduledTask,0,0,0,1,1
4/14/2025 23:54,SYSTEM,Logon,data.db,8.8.8.8,svchost.exe,0,ServiceInstall,0,0,0,0,0
4/12/2025 19:50,user2,ObfuscateCode,None,192.168.1.10,svchost.exe,1,RegistryRunKey,0,0,1,0,1
4/14/2025 19:54,user1,AccountCreation,None,None,cmd.exe,0,ServiceInstall,0,0,0,0,1
4/11/2025 5:56,user1,ObfuscateCode,log.txt,192.168.1.10,powershell.exe,1,ScheduledTask,0,0,1,0,1
4/15/2025 20:36,user1,Logoff,data.db,None,powershell.exe,0,RegistryRunKey,0,0,0,0,0
4/14/2025 16:13,user1,ObfuscateCode,config.sys,10.0.0.5,cmd.exe,0,RegistryRunKey,0,0,1,0,1
4/16/2025 0:31,attacker,FileAccess,log.txt,192.168.1.10,powershell.exe,1,None,0,0,0,0,0
4/16/2025 5:33,admin,ExfiltrateData,data.db,10.0.0.5,powershell.exe,0,ScheduledTask,0,0,0,1,1
4/15/2025 7:32,admin,InjectProcess,log.txt,8.8.8.8,malware.exe,0,None,0,0,0,0,1
4/13/2025 1:41,attacker,ObfuscateCode,None,192.168.1.10,explorer.exe,1,None,0,0,1,0,1
4/13/2025 19:31,admin,AccountCreation,script.ps1,10.0.0.5,malware.exe,1,ScheduledTask,0,0,0,0,1
4/15/2025 2:25,SYSTEM,FileAccess,config.sys,None,powershell.exe,1,RegistryRunKey,0,0,0,0,0
4/14/2025 10:20,admin,Logon,None,8.8.8.8,powershell.exe,1,ScheduledTask,0,0,0,0,0
4/13/2025 17:46,user2,FileAccess,data.db,8.8.8.8,powershell.exe,0,None,0,0,0,0,0
4/16/2025 2:40,SYSTEM,ClearLogs,None,10.0.0.5,malware.exe,1,RegistryRunKey,1,0,0,0,1
4/11/2025 9:32,admin,Logoff,log.txt,172.16.0.1,powershell.exe,1,None,0,0,0,0,0
4/15/2025 22:48,user2,Logon,log.txt,8.8.8.8,svchost.exe,1,None,0,0,0,0,0
4/12/2025 13:37,SYSTEM,TimestampChange,None,8.8.8.8,malware.exe,1,ServiceInstall,0,1,0,0,1
4/12/2025 5:29,SYSTEM,AccountCreation,None,None,malware.exe,1,ServiceInstall,0,0,0,0,1
4/11/2025 19:44,admin,Logoff,config.sys,172.16.0.1,powershell.exe,1,None,0,0,0,0,0
4/14/2025 8:43,admin,AccountCreation,None,192.168.1.10,svchost.exe,0,RegistryRunKey,0,0,0,0,1
4/10/2025 1:29,attacker,ExfiltrateData,script.ps1,10.0.0.5,cmd.exe,1,None,0,0,0,0,1
4/10/2025 1:18,admin,ClearLogs,script.ps1,172.16.0.1,explorer.exe,0,RegistryRunKey,1,0,0,0,1
4/14/2025 0:00,user2,TimestampChange,config.sys,None,cmd.exe,1,RegistryRunKey,0,1,0,0,1
4/10/2025 4:32,user2,Logoff,data.db,192.168.1.10,explorer.exe,1,None,0,0,0,0,0
4/11/2025 13:04,admin,ExfiltrateData,None,None,explorer.exe,0,None,0,0,0,0,1
4/10/2025 19:55,attacker,FileAccess,script.ps1,192.168.1.10,malware.exe,1,None,0,0,0,0,0
4/14/2025 16:08,admin,FileDelete,log.txt,None,svchost.exe,0,None,0,0,0,0,1
4/14/2025 8:26,user2,InjectProcess,script.ps1,172.16.0.1,cmd.exe,1,ScheduledTask,0,0,0,0,1
4/10/2025 5:29,user1,ExfiltrateData,data.db,192.168.1.10,powershell.exe,1,ScheduledTask,0,0,0,1,1
4/10/2025 14:32,admin,ExfiltrateData,data.db,8.8.8.8,malware.exe,0,None,0,0,0,0,1
4/10/2025 15:48,user2,ObfuscateCode,data.db,8.8.8.8,cmd.exe,1,ServiceInstall,0,0,1,0,1
4/15/2025 5:02,SYSTEM,AccountCreation,data.db,None,svchost.exe,0,RegistryRunKey,0,0,0,0,1
4/11/2025 13:14,user2,ClearLogs,script.ps1,None,cmd.exe,0,ServiceInstall,1,0,0,0,1
4/13/2025 9:44,user1,Logoff,config.sys,None,malware.exe,0,ScheduledTask,0,0,0,0,0
4/11/2025 2:04,user1,Logon,log.txt,10.0.0.5,powershell.exe,0,ServiceInstall,0,0,0,0,0
4/16/2025 9:31,user1,InjectProcess,None,10.0.0.5,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/10/2025 2:47,user1,TimestampChange,config.sys,8.8.8.8,malware.exe,1,ServiceInstall,0,1,0,0,1
4/14/2025 10:21,admin,InjectProcess,config.sys,172.16.0.1,cmd.exe,0,ServiceInstall,0,0,0,0,1
4/13/2025 1:33,user1,ExfiltrateData,log.txt,None,powershell.exe,1,RegistryRunKey,0,0,0,0,1
4/11/2025 6:50,user2,FileAccess,log.txt,10.0.0.5,cmd.exe,1,RegistryRunKey,0,0,0,0,0
4/16/2025 7:42,attacker,AccountCreation,log.txt,10.0.0.5,svchost.exe,1,None,0,0,0,0,1
4/12/2025 2:01,admin,Logon,log.txt,172.16.0.1,powershell.exe,0,None,0,0,0,0,0
4/12/2025 22:42,attacker,FileDelete,script.ps1,None,svchost.exe,1,RegistryRunKey,0,0,0,0,1
4/13/2025 20:33,SYSTEM,InjectProcess,script.ps1,10.0.0.5,powershell.exe,1,RegistryRunKey,0,0,0,0,1
4/15/2025 11:31,SYSTEM,FileDelete,script.ps1,192.168.1.10,cmd.exe,1,RegistryRunKey,0,0,0,0,1
4/12/2025 13:22,attacker,ClearLogs,data.db,10.0.0.5,malware.exe,1,ScheduledTask,1,0,0,0,1
4/14/2025 2:37,admin,ExfiltrateData,config.sys,8.8.8.8,svchost.exe,1,None,0,0,0,1,1
4/13/2025 9:40,SYSTEM,ExfiltrateData,None,10.0.0.5,svchost.exe,1,ServiceInstall,0,0,0,0,1
4/16/2025 6:05,SYSTEM,TimestampChange,None,8.8.8.8,explorer.exe,1,RegistryRunKey,0,1,0,0,1
4/15/2025 19:33,SYSTEM,FileAccess,data.db,172.16.0.1,malware.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 18:11,user2,ExfiltrateData,None,172.16.0.1,explorer.exe,0,ScheduledTask,0,0,0,1,1
4/11/2025 9:56,user2,FileDelete,log.txt,172.16.0.1,powershell.exe,1,ScheduledTask,0,0,0,0,1
4/11/2025 3:15,user2,Logon,None,8.8.8.8,malware.exe,1,ServiceInstall,0,0,0,0,0
4/15/2025 8:48,user2,Logon,data.db,192.168.1.10,svchost.exe,1,ServiceInstall,0,0,0,0,0
4/12/2025 23:23,attacker,AccountCreation,script.ps1,None,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/15/2025 22:51,admin,InjectProcess,config.sys,None,malware.exe,0,None,0,0,0,0,1
4/14/2025 4:09,admin,ExfiltrateData,None,8.8.8.8,cmd.exe,1,ScheduledTask,0,0,0,1,1
4/9/2025 20:14,user1,Logon,log.txt,192.168.1.10,cmd.exe,1,ServiceInstall,0,0,0,0,0
4/14/2025 0:29,SYSTEM,ClearLogs,log.txt,192.168.1.10,powershell.exe,1,None,1,0,0,0,1
4/10/2025 22:01,admin,ExfiltrateData,config.sys,8.8.8.8,svchost.exe,1,ServiceInstall,0,0,0,1,1
4/11/2025 11:13,SYSTEM,ClearLogs,data.db,192.168.1.10,cmd.exe,0,RegistryRunKey,1,0,0,0,1
4/13/2025 22:39,SYSTEM,AccountCreation,log.txt,172.16.0.1,explorer.exe,1,ServiceInstall,0,0,0,0,1
4/16/2025 3:26,SYSTEM,AccountCreation,None,8.8.8.8,malware.exe,1,ServiceInstall,0,0,0,0,1
4/13/2025 20:56,user1,FileDelete,None,10.0.0.5,powershell.exe,1,None,0,0,0,0,1
4/14/2025 7:37,SYSTEM,AccountCreation,None,None,malware.exe,1,None,0,0,0,0,1
4/13/2025 12:07,admin,FileAccess,config.sys,10.0.0.5,explorer.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 18:20,attacker,Logoff,None,172.16.0.1,malware.exe,1,ServiceInstall,0,0,0,0,0
4/13/2025 21:19,attacker,ClearLogs,data.db,10.0.0.5,svchost.exe,0,ScheduledTask,1,0,0,0,1
4/13/2025 4:28,attacker,ClearLogs,config.sys,8.8.8.8,svchost.exe,0,ServiceInstall,1,0,0,0,1
4/13/2025 10:40,admin,Logon,None,8.8.8.8,powershell.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 11:04,attacker,ClearLogs,script.ps1,None,explorer.exe,0,None,1,0,0,0,1
4/13/2025 6:54,attacker,Logoff,None,8.8.8.8,powershell.exe,1,ScheduledTask,0,0,0,0,0
4/16/2025 3:07,attacker,FileAccess,log.txt,172.16.0.1,powershell.exe,0,ServiceInstall,0,0,0,0,0
4/15/2025 4:53,SYSTEM,FileAccess,data.db,None,cmd.exe,1,None,0,0,0,0,0
4/15/2025 6:57,SYSTEM,Logon,None,None,svchost.exe,1,ScheduledTask,0,0,0,0,0
4/12/2025 17:09,admin,FileAccess,script.ps1,8.8.8.8,cmd.exe,1,ScheduledTask,0,0,0,0,0
4/12/2025 22:58,SYSTEM,ClearLogs,config.sys,None,cmd.exe,0,RegistryRunKey,1,0,0,0,1
4/10/2025 10:40,SYSTEM,FileDelete,script.ps1,None,powershell.exe,1,None,0,0,0,0,1
4/10/2025 6:01,user2,Logoff,data.db,None,explorer.exe,0,None,0,0,0,0,0
4/10/2025 10:38,SYSTEM,Logoff,log.txt,None,cmd.exe,0,ServiceInstall,0,0,0,0,0
4/16/2025 1:04,user1,Logon,config.sys,192.168.1.10,cmd.exe,0,ScheduledTask,0,0,0,0,0
4/10/2025 10:49,SYSTEM,AccountCreation,config.sys,8.8.8.8,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/14/2025 1:16,SYSTEM,FileDelete,data.db,None,svchost.exe,0,ServiceInstall,0,0,0,0,1
4/15/2025 0:42,user2,ObfuscateCode,data.db,8.8.8.8,powershell.exe,1,ServiceInstall,0,0,1,0,1
4/9/2025 23:48,attacker,ClearLogs,script.ps1,10.0.0.5,powershell.exe,0,ScheduledTask,1,0,0,0,1
4/13/2025 22:45,attacker,Logon,script.ps1,10.0.0.5,powershell.exe,0,RegistryRunKey,0,0,0,0,0
4/12/2025 11:29,user1,ExfiltrateData,config.sys,8.8.8.8,cmd.exe,0,ServiceInstall,0,0,0,0,1
4/10/2025 19:48,user1,ExfiltrateData,None,None,svchost.exe,1,None,0,0,0,0,1
4/14/2025 19:23,attacker,ExfiltrateData,config.sys,192.168.1.10,malware.exe,0,ServiceInstall,0,0,0,1,1
4/11/2025 15:08,user2,ClearLogs,log.txt,None,cmd.exe,0,None,1,0,0,0,1
4/14/2025 0:49,user2,TimestampChange,data.db,8.8.8.8,powershell.exe,1,ScheduledTask,0,1,0,0,1
4/15/2025 6:08,user1,InjectProcess,log.txt,8.8.8.8,malware.exe,0,ServiceInstall,0,0,0,0,1
4/13/2025 2:06,admin,TimestampChange,data.db,8.8.8.8,svchost.exe,0,ScheduledTask,0,1,0,0,1
4/16/2025 1:38,user2,FileAccess,config.sys,192.168.1.10,malware.exe,1,ServiceInstall,0,0,0,0,0
4/14/2025 6:07,attacker,InjectProcess,script.ps1,172.16.0.1,powershell.exe,1,RegistryRunKey,0,0,0,0,1
4/14/2025 3:51,user2,Logon,None,192.168.1.10,cmd.exe,1,ScheduledTask,0,0,0,0,0
4/15/2025 19:01,user2,InjectProcess,log.txt,8.8.8.8,malware.exe,1,None,0,0,0,0,1
4/15/2025 22:00,admin,InjectProcess,config.sys,192.168.1.10,malware.exe,1,RegistryRunKey,0,0,0,0,1
4/15/2025 16:49,user1,ObfuscateCode,None,8.8.8.8,svchost.exe,0,None,0,0,1,0,1
4/10/2025 19:15,admin,Logon,log.txt,None,svchost.exe,0,None,0,0,0,0,0
4/11/2025 13:46,user1,ObfuscateCode,data.db,8.8.8.8,powershell.exe,1,None,0,0,1,0,1
4/14/2025 14:51,user1,InjectProcess,log.txt,192.168.1.10,powershell.exe,1,ScheduledTask,0,0,0,0,1
4/12/2025 4:08,user2,ObfuscateCode,log.txt,192.168.1.10,svchost.exe,0,None,0,0,1,0,1
4/16/2025 14:00,user2,ExfiltrateData,script.ps1,None,explorer.exe,0,ScheduledTask,0,0,0,0,1
4/14/2025 17:11,SYSTEM,Logoff,None,172.16.0.1,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/11/2025 9:47,user1,TimestampChange,None,8.8.8.8,cmd.exe,1,ScheduledTask,0,1,0,0,1
4/15/2025 14:01,admin,TimestampChange,data.db,172.16.0.1,powershell.exe,0,RegistryRunKey,0,1,0,0,1
4/15/2025 11:00,user2,AccountCreation,None,10.0.0.5,explorer.exe,1,ServiceInstall,0,0,0,0,1
4/16/2025 9:26,SYSTEM,Logoff,script.ps1,10.0.0.5,powershell.exe,0,RegistryRunKey,0,0,0,0,0
4/12/2025 5:58,admin,FileDelete,config.sys,192.168.1.10,malware.exe,0,ScheduledTask,0,0,0,0,1
4/10/2025 15:00,user1,FileDelete,None,172.16.0.1,svchost.exe,1,ServiceInstall,0,0,0,0,1
4/15/2025 13:57,user1,FileAccess,log.txt,None,powershell.exe,1,RegistryRunKey,0,0,0,0,0
4/11/2025 7:49,user2,Logoff,None,192.168.1.10,powershell.exe,0,ScheduledTask,0,0,0,0,0
4/9/2025 17:51,attacker,FileAccess,data.db,172.16.0.1,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/16/2025 12:15,admin,InjectProcess,log.txt,10.0.0.5,cmd.exe,1,ScheduledTask,0,0,0,0,1
4/14/2025 14:10,user2,InjectProcess,None,172.16.0.1,malware.exe,0,RegistryRunKey,0,0,0,0,1
4/13/2025 6:13,admin,TimestampChange,None,172.16.0.1,svchost.exe,0,ScheduledTask,0,1,0,0,1
4/15/2025 23:48,user2,InjectProcess,data.db,8.8.8.8,malware.exe,0,RegistryRunKey,0,0,0,0,1
4/16/2025 10:46,user2,ClearLogs,None,None,malware.exe,1,RegistryRunKey,1,0,0,0,1
4/16/2025 4:03,attacker,ObfuscateCode,data.db,172.16.0.1,svchost.exe,1,None,0,0,1,0,1
4/15/2025 21:53,attacker,FileAccess,None,8.8.8.8,cmd.exe,1,ServiceInstall,0,0,0,0,0
4/9/2025 20:37,attacker,Logoff,config.sys,10.0.0.5,malware.exe,0,ServiceInstall,0,0,0,0,0
4/14/2025 18:27,attacker,Logon,None,192.168.1.10,malware.exe,1,None,0,0,0,0,0
4/11/2025 11:54,user2,ExfiltrateData,config.sys,None,malware.exe,0,ScheduledTask,0,0,0,1,1
4/14/2025 22:35,attacker,FileDelete,None,8.8.8.8,explorer.exe,1,None,0,0,0,0,1
4/11/2025 10:50,attacker,AccountCreation,data.db,None,explorer.exe,0,ScheduledTask,0,0,0,0,1
4/13/2025 21:38,user2,InjectProcess,data.db,10.0.0.5,svchost.exe,1,None,0,0,0,0,1
4/16/2025 3:10,admin,AccountCreation,data.db,10.0.0.5,explorer.exe,0,RegistryRunKey,0,0,0,0,1
4/16/2025 8:41,user1,ObfuscateCode,data.db,None,malware.exe,0,ServiceInstall,0,0,1,0,1
4/16/2025 9:14,SYSTEM,TimestampChange,None,172.16.0.1,powershell.exe,0,ServiceInstall,0,1,0,0,1
4/11/2025 20:48,user1,FileAccess,data.db,10.0.0.5,explorer.exe,1,RegistryRunKey,0,0,0,0,0
4/16/2025 5:30,user1,ClearLogs,log.txt,172.16.0.1,malware.exe,1,RegistryRunKey,1,0,0,0,1
4/10/2025 0:18,SYSTEM,ObfuscateCode,data.db,192.168.1.10,explorer.exe,1,None,0,0,1,0,1
4/12/2025 16:08,user1,AccountCreation,log.txt,192.168.1.10,cmd.exe,1,ServiceInstall,0,0,0,0,1
4/15/2025 16:39,user1,ExfiltrateData,data.db,8.8.8.8,svchost.exe,0,None,0,0,0,0,1
4/10/2025 18:13,user1,AccountCreation,script.ps1,8.8.8.8,cmd.exe,1,None,0,0,0,0,1
4/13/2025 6:27,user2,InjectProcess,data.db,172.16.0.1,malware.exe,1,ServiceInstall,0,0,0,0,1
4/16/2025 11:07,user1,Logoff,None,None,svchost.exe,1,ScheduledTask,0,0,0,0,0
4/15/2025 3:15,user2,Logon,log.txt,10.0.0.5,powershell.exe,0,None,0,0,0,0,0
4/12/2025 5:40,user2,FileDelete,data.db,8.8.8.8,cmd.exe,1,RegistryRunKey,0,0,0,0,1
4/14/2025 4:36,admin,FileAccess,script.ps1,None,malware.exe,1,RegistryRunKey,0,0,0,0,0
4/13/2025 6:21,user1,ObfuscateCode,data.db,None,explorer.exe,0,RegistryRunKey,0,0,1,0,1
4/13/2025 18:00,admin,ExfiltrateData,script.ps1,8.8.8.8,powershell.exe,1,RegistryRunKey,0,0,0,1,1
4/11/2025 7:08,attacker,Logoff,None,8.8.8.8,malware.exe,0,None,0,0,0,0,0
4/16/2025 12:57,user2,ClearLogs,None,None,explorer.exe,1,ScheduledTask,1,0,0,0,1
4/13/2025 11:33,admin,Logon,log.txt,192.168.1.10,explorer.exe,1,None,0,0,0,0,0
4/11/2025 12:35,SYSTEM,Logoff,None,10.0.0.5,explorer.exe,1,ScheduledTask,0,0,0,0,0
4/9/2025 21:09,attacker,FileAccess,None,8.8.8.8,malware.exe,0,RegistryRunKey,0,0,0,0,0
4/15/2025 15:47,user1,Logoff,script.ps1,192.168.1.10,powershell.exe,0,RegistryRunKey,0,0,0,0,0
4/16/2025 11:10,admin,ObfuscateCode,log.txt,10.0.0.5,svchost.exe,0,ScheduledTask,0,0,1,0,1
4/15/2025 3:16,attacker,TimestampChange,script.ps1,None,powershell.exe,0,ServiceInstall,0,1,0,0,1
4/12/2025 20:50,attacker,FileAccess,log.txt,None,cmd.exe,1,None,0,0,0,0,0
4/10/2025 8:38,user2,InjectProcess,script.ps1,8.8.8.8,cmd.exe,1,None,0,0,0,0,1
4/9/2025 20:12,SYSTEM,Logoff,config.sys,None,explorer.exe,1,RegistryRunKey,0,0,0,0,0
4/10/2025 8:10,user2,ExfiltrateData,config.sys,192.168.1.10,svchost.exe,1,None,0,0,0,1,1
4/11/2025 20:39,attacker,Logon,data.db,172.16.0.1,cmd.exe,0,RegistryRunKey,0,0,0,0,0
4/15/2025 17:47,SYSTEM,ExfiltrateData,log.txt,8.8.8.8,svchost.exe,1,None,0,0,0,1,1
4/11/2025 8:15,user1,InjectProcess,data.db,10.0.0.5,malware.exe,1,RegistryRunKey,0,0,0,0,1
4/11/2025 4:26,admin,FileAccess,data.db,192.168.1.10,powershell.exe,0,None,0,0,0,0,0
4/12/2025 17:00,user2,Logoff,config.sys,None,cmd.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 9:13,user1,AccountCreation,config.sys,None,cmd.exe,1,RegistryRunKey,0,0,0,0,1
4/9/2025 19:53,SYSTEM,ClearLogs,script.ps1,None,malware.exe,1,None,1,0,0,0,1
4/15/2025 10:38,user1,FileDelete,log.txt,172.16.0.1,cmd.exe,1,None,0,0,0,0,1
4/14/2025 15:39,attacker,InjectProcess,script.ps1,192.168.1.10,svchost.exe,1,ServiceInstall,0,0,0,0,1
4/16/2025 12:22,user1,AccountCreation,data.db,8.8.8.8,cmd.exe,0,ServiceInstall,0,0,0,0,1
4/14/2025 2:26,attacker,InjectProcess,script.ps1,8.8.8.8,cmd.exe,0,None,0,0,0,0,1
4/10/2025 11:08,admin,ObfuscateCode,None,172.16.0.1,svchost.exe,0,RegistryRunKey,0,0,1,0,1
4/11/2025 23:06,admin,ExfiltrateData,data.db,10.0.0.5,explorer.exe,1,ServiceInstall,0,0,0,0,1
4/14/2025 21:10,SYSTEM,FileDelete,data.db,8.8.8.8,malware.exe,0,ScheduledTask,0,0,0,0,1
4/10/2025 10:11,user2,AccountCreation,script.ps1,192.168.1.10,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/10/2025 4:06,SYSTEM,InjectProcess,log.txt,172.16.0.1,explorer.exe,0,ScheduledTask,0,0,0,0,1
4/9/2025 22:15,user2,ClearLogs,None,172.16.0.1,cmd.exe,1,None,1,0,0,0,1
4/14/2025 14:11,user1,AccountCreation,config.sys,10.0.0.5,explorer.exe,0,ServiceInstall,0,0,0,0,1
4/15/2025 14:51,SYSTEM,ObfuscateCode,config.sys,8.8.8.8,explorer.exe,1,ServiceInstall,0,0,1,0,1
4/15/2025 11:37,user2,AccountCreation,script.ps1,192.168.1.10,powershell.exe,1,RegistryRunKey,0,0,0,0,1
4/11/2025 10:06,attacker,FileAccess,data.db,8.8.8.8,svchost.exe,0,None,0,0,0,0,0
4/10/2025 19:46,admin,InjectProcess,data.db,10.0.0.5,explorer.exe,1,RegistryRunKey,0,0,0,0,1
4/15/2025 23:31,user2,ObfuscateCode,log.txt,172.16.0.1,powershell.exe,1,ScheduledTask,0,0,1,0,1
4/15/2025 17:13,attacker,Logoff,None,8.8.8.8,explorer.exe,1,ScheduledTask,0,0,0,0,0
4/12/2025 3:40,admin,Logoff,script.ps1,10.0.0.5,svchost.exe,1,RegistryRunKey,0,0,0,0,0
4/16/2025 5:42,user1,AccountCreation,script.ps1,172.16.0.1,powershell.exe,1,ScheduledTask,0,0,0,0,1
4/9/2025 23:14,admin,InjectProcess,None,10.0.0.5,explorer.exe,0,ServiceInstall,0,0,0,0,1
4/15/2025 15:17,user1,FileDelete,data.db,172.16.0.1,cmd.exe,1,ServiceInstall,0,0,0,0,1
4/16/2025 0:22,user2,ExfiltrateData,script.ps1,192.168.1.10,explorer.exe,0,RegistryRunKey,0,0,0,1,1
4/12/2025 14:54,user1,ObfuscateCode,script.ps1,10.0.0.5,explorer.exe,1,ScheduledTask,0,0,1,0,1
4/13/2025 19:13,admin,Logoff,data.db,None,cmd.exe,0,ScheduledTask,0,0,0,0,0
4/10/2025 1:23,admin,FileAccess,None,172.16.0.1,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/15/2025 19:23,attacker,TimestampChange,data.db,10.0.0.5,svchost.exe,1,ScheduledTask,0,1,0,0,1
4/14/2025 11:35,user1,FileDelete,data.db,None,malware.exe,1,RegistryRunKey,0,0,0,0,1
4/12/2025 9:46,attacker,FileDelete,config.sys,10.0.0.5,cmd.exe,1,None,0,0,0,0,1
4/12/2025 23:17,SYSTEM,ClearLogs,log.txt,172.16.0.1,svchost.exe,0,ScheduledTask,1,0,0,0,1
4/16/2025 12:02,user1,Logoff,log.txt,8.8.8.8,malware.exe,1,None,0,0,0,0,0
4/16/2025 9:05,user1,Logon,config.sys,10.0.0.5,powershell.exe,0,ServiceInstall,0,0,0,0,0
4/15/2025 21:03,attacker,ClearLogs,data.db,10.0.0.5,malware.exe,1,None,1,0,0,0,1
4/13/2025 19:32,attacker,InjectProcess,script.ps1,8.8.8.8,cmd.exe,1,ScheduledTask,0,0,0,0,1
4/15/2025 15:37,user2,ClearLogs,config.sys,None,malware.exe,0,RegistryRunKey,1,0,0,0,1
4/13/2025 15:35,user1,FileAccess,config.sys,8.8.8.8,malware.exe,1,ScheduledTask,0,0,0,0,0
4/15/2025 0:28,user2,ClearLogs,None,10.0.0.5,svchost.exe,0,RegistryRunKey,1,0,0,0,1
4/12/2025 22:14,user1,FileAccess,log.txt,8.8.8.8,malware.exe,0,None,0,0,0,0,0
4/14/2025 1:39,SYSTEM,Logoff,log.txt,192.168.1.10,malware.exe,0,None,0,0,0,0,0
4/13/2025 13:41,user1,ObfuscateCode,log.txt,192.168.1.10,malware.exe,1,ServiceInstall,0,0,1,0,1
4/12/2025 2:10,user1,Logoff,log.txt,10.0.0.5,malware.exe,1,ServiceInstall,0,0,0,0,0
4/11/2025 18:23,admin,TimestampChange,log.txt,10.0.0.5,explorer.exe,0,RegistryRunKey,0,1,0,0,1
4/10/2025 16:57,admin,InjectProcess,None,10.0.0.5,explorer.exe,0,ScheduledTask,0,0,0,0,1
4/12/2025 20:15,attacker,ExfiltrateData,config.sys,None,malware.exe,0,RegistryRunKey,0,0,0,1,1
4/10/2025 12:35,user2,TimestampChange,log.txt,8.8.8.8,cmd.exe,1,ServiceInstall,0,1,0,0,1
4/13/2025 12:51,user2,ExfiltrateData,None,None,cmd.exe,1,ServiceInstall,0,0,0,0,1
4/12/2025 14:45,user2,ClearLogs,data.db,None,powershell.exe,0,ServiceInstall,1,0,0,0,1
4/14/2025 10:27,user2,ObfuscateCode,script.ps1,172.16.0.1,explorer.exe,0,None,0,0,1,0,1
4/14/2025 1:40,attacker,ObfuscateCode,config.sys,172.16.0.1,malware.exe,1,ServiceInstall,0,0,1,0,1
4/14/2025 7:42,user1,FileDelete,config.sys,8.8.8.8,cmd.exe,0,ScheduledTask,0,0,0,0,1
4/15/2025 1:41,SYSTEM,ClearLogs,data.db,172.16.0.1,malware.exe,1,ServiceInstall,1,0,0,0,1
4/11/2025 13:07,SYSTEM,ObfuscateCode,None,192.168.1.10,explorer.exe,1,ScheduledTask,0,0,1,0,1
